Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4341,FL,Tampa Reservation,PENSACOLA,32505,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,PINELLAS PARK,33781,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,PLANT CITY,33563,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,PLANT CITY,33566,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,PORT CHARLOTTE,33948,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,PORT RICHEY,34668,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,REDDICK,32686,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,RIVERVIEW,33569,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,RIVERVIEW,33578,7,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,RUSKIN,33570,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,RUSKIN,33573,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SAINT LEO,33574,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SAINT PETERSBURG,33702,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SAINT PETERSBURG,33704,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SAINT PETERSBURG,33711,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SANFORD,32771,5,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SARASOTA,34235,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SARASOTA,34236,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SARASOTA,34237,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SEFFNER,33584,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SEMINOLE,33776,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SEMINOLE,33777,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,SPRING HILL,34606,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ST. AUGUSTINE,32084,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ST PETERSBURG,33702,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ST PETERSBURG,33706,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ST PETERSBURG,33713,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ST PETERSBURG,33714,3,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ST. PETERSBURG,33701,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ST. PETERSBURG,33712,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ST. PETERSBURG,33714,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMARAC,33319,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33602,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33603,6,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33604,24,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33605,12,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33607,7,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33609,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33610,24,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33611,3,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33612,21,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33613,13,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33614,17,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33615,9,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33616,4,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33617,11,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33618,3,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33619,9,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33624,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33625,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33634,3,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33635,3,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33637,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33647,6,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TAMPA,33680,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,TARPON SPRINGS,34689,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,THONOTOSASSA,33592,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,VALRICO,33594,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,VALRICO,33596,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,WEST PALM BEACH,33415,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,WINTER HAVEN,33880,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,WINTER HAVEN,33881,4,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,WINTERHAVEN,33880,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,WINTER PARK,32792,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,WINTER SPRINGS,32708,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4341,FL,Tampa Reservation,ZEPHYRHILLS,33542,2,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CGRUSBSTED ST CORIX,00823,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHR,00820,2,2,1,1,0,0,2," $2,380.09 ", $-   ," $1,500.00 ",$880,2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTAINSTED,00820,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTENSTED,00820,2,1,1,0,0,0,1," $2,020.50 ", $-   , $-   ,"$2,021",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTE,00821,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00280,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00520,1,1,0,1,0,0,1," $1,918.46 ", $-   , $-   ,"$1,918",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00820,3088,2666,1956,642,68,0,1800," $3,681,435.13 ", $-   ," $1,515,622.67 ","$2,165,812","1,787",13,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00821,93,76,52,21,3,0,53," $122,821.17 ", $-   ," $44,254.00 ","$78,567",53,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00822,53,45,35,7,3,0,28," $51,100.61 ", $-   ," $22,494.00 ","$28,607",27,1,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00823,197,161,107,46,8,0,110," $255,474.14 ", $-   ," $107,958.00 ","$147,516",108,2,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00824,31,25,20,4,1,0,13," $28,161.00 ", $-   ," $9,544.00 ","$18,617",13,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00829,2,1,1,0,0,0,1," $4,365.69 ", $-   , $-   ,"$4,366",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00840,5,5,2,3,0,0,3," $15,409.62 ", $-   ," $5,296.00 ","$10,114",3,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00841,2,1,1,0,0,0,1," $2,446.85 ", $-   , $-   ,"$2,447",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00850,16,14,12,2,0,0,10," $14,596.82 ", $-   ," $5,980.00 ","$8,617",10,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00851,24,23,14,8,1,0,21," $38,754.04 ", $-   ," $16,506.00 ","$22,248",21,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,00852,2,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED,33409,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED ,00820,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED ,00851,1,1,1,0,0,0,1," $6,703.69 ", $-   , $-   ,"$6,704",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED EAST,00820,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED ST,00820,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED ST CROIX,00820,12,11,8,3,0,0,6," $15,653.99 ", $-   ," $5,296.00 ","$10,358",6,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANSTED ST CROIX,00823,3,2,2,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),"CHRISTIANSTED , VI",00820,1,1,0,1,0,0,1," $1,500.00 ", $-   ," $1,500.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANTED,00824,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIANTSED,00820,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTINSTED,00820,2,2,2,0,0,0,2," $1,195.03 ", $-   , $-   ,"$1,195",2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTIONSRED,00820,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTISNSTED,00820,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTSTDE,00851,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRISTUANSTED,00821,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRITIANSTED,00820,3,3,3,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRITIANSTED,00851,1,1,1,0,0,0,1, $528.40 , $-   , $-   ,$528,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CHRSITIANSTED,00820,2,2,1,1,0,0,2," $1,999.99 ", $-   ," $1,500.00 ",$500,2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CSTED,00821,1,1,0,1,0,0,1," $1,500.00 ", $-   ," $1,500.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),CSTED,00823,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FEDERICKSTED,00841,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FEDERIKSTED,00840,3,2,0,2,0,0,2," $7,693.72 ", $-   ," $4,128.00 ","$3,566",2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FEDRICKSTED,00840,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDEEIKSTED,00840,1,1,0,1,0,0,1," $2,528.40 ", $-   ," $1,500.00 ","$1,028",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERICK STATE,00840,1,1,1,0,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERICKSTED,00820,2,2,2,0,0,0,1, $750.00 , $-   , $750.00 ,$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERICKSTED,00821,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERICKSTED,00840,48,38,28,10,0,0,30," $70,290.75 ", $-   ," $25,535.00 ","$44,756",30,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERICKSTED,00841,14,12,9,2,1,0,6," $9,491.14 ", $-   ," $6,332.00 ","$3,159",6,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERICKSTED,00842,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERICKSTED,00851,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSETD,00840,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00820,4,4,3,1,0,0,1, $500.00 , $-   , $-   ,$500,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00821,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00823,1,1,1,0,0,0,1," $2,403.62 ", $-   , $916.00 ,"$1,488",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00824,1,1,0,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00840,2698,2505,1624,761,120,0,1871," $4,899,385.81 ", $-   ," $1,794,510.17 ","$3,104,876","1,840",31,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00841,180,162,114,39,9,0,113," $286,442.13 ", $-   ," $110,723.00 ","$175,719",113,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00842,2,2,1,1,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00850,4,4,3,1,0,0,2," $2,332.00 ", $-   ," $1,832.00 ",$500,2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED,00851,11,11,8,3,0,0,8," $10,346.83 ", $-   ," $2,582.00 ","$7,765",8,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED ,00840,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED ST CROIX,00840,6,6,2,3,1,0,5," $19,452.96 ", $-   ," $8,608.00 ","$10,845",5,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED ST CROIX,00851,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTED W,00841,1,1,0,1,0,0,1," $1,500.00 ", $-   ," $1,500.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERIKSTEN,00840,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERISKTED,00840,1,1,0,1,0,0,1," $1,832.00 ", $-   ," $1,832.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERKISTED,00840,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERKISTED,00841,1,1,0,1,0,0,1," $1,500.00 ", $-   ," $1,500.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERKSTED,00840,4,4,2,2,0,0,4," $20,790.75 ", $-   ," $3,664.00 ","$17,127",4,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDERSTED,00832,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDICKSTED,00820,1,1,1,0,0,0,1," $1,750.51 ", $-   , $-   ,"$1,751",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDICKSTED,00840,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDIKSTED,00840,1,1,1,0,0,0,1," $1,533.01 ", $-   , $-   ,"$1,533",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRE,00840,1,1,1,0,0,0,1," $2,616.95 ", $-   , $-   ,"$2,617",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRICKSSTED,00840,1,1,0,1,0,0,1," $2,195.03 ", $-   ," $1,500.00 ",$695,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRICKSTEAD,00840,1,1,1,0,0,0,1," $3,180.71 ", $-   , $916.00 ,"$2,265",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRICKSTED,00822,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRICKSTED,00840,24,20,14,4,2,0,16," $42,740.65 ", $-   ," $12,922.00 ","$29,819",16,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRICKSTED,00841,3,3,1,2,0,0,2," $8,510.27 ", $-   ," $4,128.00 ","$4,382",2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRICKSTED,00850,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRICKSTED,00851,2,1,0,1,0,0,1," $3,435.45 ", $-   ," $1,500.00 ","$1,935",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRICKSTED SAINT CROIX,00840,1,1,0,0,1,0,1," $2,296.00 ", $-   ," $2,296.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRIK,00840,2,2,1,1,0,0,2," $5,437.88 ", $-   ," $2,296.00 ","$3,142",2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRIKSTEAD,00840,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRIKSTED,00840,22,19,12,5,2,0,18," $51,432.26 ", $-   ," $16,340.00 ","$35,092",17,1,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRIKSTED,00841,6,5,4,1,0,0,5," $8,873.93 ", $-   ," $3,498.00 ","$5,376",5,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRIKSTED,00850,1,1,1,0,0,0,1, $199.99 , $-   , $-   ,$200,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FREDRIKSTED,00851,1,1,0,1,0,0,1," $4,987.23 ", $-   ," $1,832.00 ","$3,155",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FRESERIKSTED,00840,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FSTED,00840,2,1,1,0,0,0,1," $1,459.23 ", $-   , $-   ,"$1,459",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FSTED,00841,1,1,0,0,1,0,1," $1,500.00 ", $-   ," $1,500.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),FSTED,00851,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGHILL,00851,1,1,1,0,0,0,1, $499.99 , $-   , $-   ,$500,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSGILL,00851,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGS HILL,00850,3,3,1,2,0,0,2," $9,524.16 ", $-   ," $2,296.00 ","$7,228",2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGS HILL,00851,1,1,1,0,0,0,1," $1,390.06 ", $-   , $-   ,"$1,390",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00581,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00820,1,1,0,0,1,0,1," $8,727.68 ", $-   ," $1,500.00 ","$7,228",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00821,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00823,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00840,1,1,1,0,0,0,1," $1,890.05 ", $-   , $-   ,"$1,890",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00841,2,2,2,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00850,313,274,183,84,7,0,200," $495,146.79 ", $-   ," $174,514.00 ","$320,633",198,2,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00851,297,257,198,57,2,0,184," $399,923.69 ", $-   ," $127,656.00 ","$272,268",182,2,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00852,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL,00859,1,1,0,1,0,0,1," $1,500.00 ", $-   ," $1,500.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),KINGSHILL STX,00850,1,1,1,0,0,0,1," $2,446.85 ", $-   , $-   ,"$2,447",1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),LA REIN,00851,1,1,1,0,0,0,1, $264.20 , $-   , $-   ,$264,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),SAINT CROIX,00820,2,2,1,1,0,0,2," $2,195.03 ", $-   ," $1,500.00 ",$695,2,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),SAINT CROIX,00840,1,0,0,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),SALCEDO,34000,1,1,1,0,0,0,0, $-   , $-   , $-   ,$0 ,0,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),ST CORIX,00820,1,1,1,0,0,0,1, $695.03 , $-   , $-   ,$695,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),ST CROIX,00820,58,48,35,12,1,0,30," $73,900.87 ", $-   ," $25,989.53 ","$47,911",30,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),ST CROIX,00821,5,4,2,2,0,0,3," $9,483.09 ", $-   ," $3,212.00 ","$6,271",3,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),ST CROIX,00823,5,4,2,2,0,0,4," $13,082.89 ", $-   ," $4,832.00 ","$8,251",4,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),ST CROIX,00824,1,1,0,1,0,0,1," $2,296.00 ", $-   ," $2,296.00 ",$0 ,1,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),ST CROIX,00840,13,11,6,5,0,0,10," $22,910.26 ", $-   ," $8,674.00 ","$14,236",10,0,0,0
4340,VI,St. Croix (Island) (County-equivalent),ST CROIX,00841,2,2,2,0,0,0,1, $750.00 , $-   , $750.00 ,$0 ,1,0,0,0
